article_id,original_index,company_name_clean,has_company_metadata,title,category,category_clean,author,published_date_clean,published_year,published_quarter,published_month,published_year_month,word_count,revenue_usd_M,summary,url,industry,headquarters,founded_year,employee_count,is_public,stock_ticker,company_age,company_size_category
ART0256,255,Anthropic,True,Anthropic Expands into European Market,Financial Technology,FinTech,John Smith,02-11-2020,2020,4,11,2020-11,881,,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/256,FinTech,"San Francisco, CA",2006,43747,False,,14,Large
ART0307,306,Anthropic,True,Anthropic Reports Record Revenue Growth,Finance,FinTech,John Smith,30-06-2021,2021,2,6,2021-06,2353,28,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/307,FinTech,"San Francisco, CA",2006,43747,False,,15,Large
ART0170,169,Anthropic,True,Anthropic Launches New AI-Powered Product,FinTech,FinTech,Unknown,28-10-2022,2022,4,10,2022-10,2193,250,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/170,FinTech,"San Francisco, CA",2006,43747,False,,16,Large
ART0419,418,Anthropic,True,Anthropic Achieves Profitability Milestone,Finance,FinTech,Unknown,29-03-2023,2023,1,3,2023-03,2936,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/419,FinTech,"San Francisco, CA",2006,43747,False,,17,Large
ART0431,430,Anthropic,True,Anthropic Partners with Major Enterprise Client,SaaS,SaaS,John Smith,04-03-2022,2022,1,3,2022-03,1779,95,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/431,FinTech,"San Francisco, CA",2006,43747,False,,16,Large
ART0226,225,Anthropic,True,Anthropic CEO Discusses Future of AI,SaaS,SaaS,Unknown,11-03-2022,2022,1,3,2022-03,842,95,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/226,FinTech,"San Francisco, CA",2006,43747,False,,16,Large
ART0142,141,Cloudflare,True,Cloudflare Expands into European Market,Machine Learning,AI_ML,Alex Johnson,15-10-2022,2022,4,10,2022-10,2427,1010,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/142,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,24,Small
ART0563,562,Cloudflare,True,CloudFlare Reports Record Revenue Growth,Machine Learning,AI_ML,Alex Johnson,21-08-2024,2024,3,8,2024-08,1996,1566,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/563,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,26,Small
ART0100,99,Cloudflare,True,Cloudflare Releases Open Source Framework,Artificial Intelligence,AI_ML,Jane Doe,28-09-2023,2023,3,9,2023-09,1685,1260,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/100,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0119,118,Cloudflare,True,Cloudflare Partners with Major Enterprise Client,Machine Learning,AI_ML,John Smith,14-06-2023,2023,2,6,2023-06,,1180,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/119,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0485,484,Cloudflare,True,Cloudflare Reports Record Revenue Growth,AI/ML,AI_ML,John Smith,19-06-2020,2020,2,6,2020-06,,420,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/485,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,22,Small
ART0610,609,Cloudflare,True,Cloudflare Releases Open Source Framework,AI & ML,AI_ML,Sam Wilson,08-04-2024,2024,2,4,2024-04,1254,1499,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/610,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,26,Small
ART0450,449,Cloudflare,True,Cloudflare Achieves Profitability Milestone,Machine Learning,AI_ML,Sam Wilson,21-09-2023,2023,3,9,2023-09,1857,,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/450,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0465,464,Cloudflare,True,Cloudflare Partners with Major Enterprise Client,Machine Learning,AI_ML,Unknown,12-06-2022,2022,2,6,2022-06,1970,,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/465,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,24,Small
ART0085,84,Cloudflare,True,Cloudflare Faces Regulatory Scrutiny,Artificial Intelligence,AI_ML,Unknown,15-04-2022,2022,2,4,2022-04,1969,875,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/85,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,24,Small
ART0644,643,Cloudflare,True,Cloudflare Expands into European Market,Cloud Computing,Cloud_Computing,Alex Johnson,14-12-2024,2024,4,12,2024-12,2601,1647,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/644,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,26,Small
ART0474,473,Cloudflare,True,Cloudflare Raises Series D Funding Round,Cloud,Cloud_Computing,Jane Doe,14-01-2020,2020,1,1,2020-01,1609,,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/474,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,22,Small
ART0516,515,Cloudflare,True,Cloudflare Releases Open Source Framework,Cloud Computing,Cloud_Computing,John Smith,15-07-2022,2022,3,7,2022-07,1806,945,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/516,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,24,Small
ART0045,44,Cloudflare,True,Cloudflare Achieves Profitability Milestone,Cloud Services,Cloud_Computing,John Smith,22-08-2020,2020,3,8,2020-08,1777,455,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/45,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,22,Small
ART0294,293,Cloudflare,True,Cloudflare Faces Regulatory Scrutiny,Cloud,Cloud_Computing,Sam Wilson,21-10-2023,2023,4,10,2023-10,2184,1350,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/294,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0336,335,Cloudflare,True,Cloudflare Launches New AI-Powered Product,Cloud Computing,Cloud_Computing,Unknown,25-03-2021,2021,1,3,2021-03,2357,560,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/336,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,23,Small
ART0012,11,Cloudflare,True,Cloudflare Raises Series D Funding Round,Cloud Computing,Cloud_Computing,Unknown,26-12-2022,2022,4,12,2022-12,1776,,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/12,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,24,Small
ART0498,497,Cloudflare,True,Cloudflare Launches New AI-Powered Product,Cloud Computing,Cloud_Computing,Unknown,27-07-2022,2022,3,7,2022-07,2815,945,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/498,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,24,Small
ART0300,299,Cloudflare,True,Cloudflare Unveils Next-Generation Platform,Security,Cybersecurity,Alex Johnson,09-07-2023,2023,3,7,2023-07,2031,1260,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/300,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0260,259,Cloudflare,True,Cloudflare Raises Series D Funding Round,InfoSec,Cybersecurity,Sam Wilson,23-09-2021,2021,3,9,2021-09,2325,,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/260,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,23,Small
ART0679,678,Cloudflare,True,Cloudflare Releases Open Source Framework,Security,Cybersecurity,Sam Wilson,23-12-2024,2024,4,12,2024-12,2096,1647,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/679,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,26,Small
ART0038,37,Cloudflare,True,Cloudflare Achieves Profitability Milestone,Security,Cybersecurity,Unknown,05-04-2021,2021,2,4,2021-04,,620,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/38,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,23,Small
ART0075,74,Cloudflare,True,Cloudflare Faces Regulatory Scrutiny,Security,Cybersecurity,Unknown,20-10-2020,2020,4,10,2020-10,802,500,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/75,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,22,Small
ART0334,333,Cloudflare,True,Cloudflare Reports Record Revenue Growth,Cybersecurity,Cybersecurity,Unknown,24-04-2023,2023,2,4,2023-04,,1180,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/334,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0364,363,Cloudflare,True,Cloudflare Releases Open Source Framework,Big Data,Data_Analytics,Jane Doe,20-04-2020,2020,2,4,2020-04,,420,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/364,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,22,Small
ART0551,550,Cloudflare,True,Cloudflare Announces Breakthrough in Large Language Models,Analytics,Data_Analytics,Jane Doe,23-02-2024,2024,1,2,2024-02,2413,1431,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/551,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,26,Small
ART0580,579,Cloudflare,True,Cloudflare Raises Series D Funding Round,Analytics,Data_Analytics,Sam Wilson,15-05-2023,2023,2,5,2023-05,1520,1180,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/580,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0178,177,Cloudflare,True,Cloudflare Releases Open Source Framework,Data Analytics,Data_Analytics,Unknown,02-09-2023,2023,3,9,2023-09,1193,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/178,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0377,376,Cloudflare,True,Cloudflare Unveils Next-Generation Platform,Analytics,Data_Analytics,Unknown,06-05-2023,2023,2,5,2023-05,,1180,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/377,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0281,280,Cloudflare,True,Cloudflare Acquires Competitor for Undisclosed Sum,Data Analytics,Data_Analytics,Unknown,16-07-2023,2023,3,7,2023-07,2505,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/281,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0742,741,Cloudflare,True,Cloudflare Raises Series D Funding Round,Software,Enterprise_Software,Alex Johnson,28-06-2023,2023,2,6,2023-06,1322,,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/742,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0726,725,Cloudflare,True,CloudFlare CEO Discusses Future of AI,Enterprise Software,Enterprise_Software,John Smith,06-03-2024,2024,1,3,2024-03,2056,1431,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/726,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,26,Small
ART0181,180,Cloudflare,True,Cloudflare Announces Breakthrough in Large Language Models,Software,Enterprise_Software,John Smith,14-01-2020,2020,1,1,2020-01,2263,390,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/181,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,22,Small
ART0366,365,Cloudflare,True,Cloudflare Partners with Major Enterprise Client,Software,Enterprise_Software,Sam Wilson,01-12-2023,2023,4,12,2023-12,866,,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/366,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0712,711,Cloudflare,True,Cloudflare Unveils Next-Generation Platform,Enterprise Software,Enterprise_Software,Unknown,03-11-2024,2024,4,11,2024-11,,1647,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/712,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,26,Small
ART0184,183,Cloudflare,True,Cloudflare CEO Discusses Future of AI,Enterprise Software,Enterprise_Software,Unknown,13-08-2023,2023,3,8,2023-08,690,1260,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/184,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0084,83,Cloudflare,True,Cloudflare Raises Series D Funding Round,Software,Enterprise_Software,Unknown,18-07-2020,2020,3,7,2020-07,,,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/84,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,22,Small
ART0229,228,Cloudflare,True,Cloudflare Acquires Competitor for Undisclosed Sum,Financial Technology,FinTech,Alex Johnson,07-12-2022,2022,4,12,2022-12,1577,,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/229,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,24,Small
ART0653,652,Cloudflare,True,CloudFlare Raises Series D Funding Round,Finance,FinTech,Alex Johnson,18-04-2024,2024,2,4,2024-04,742,1499,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/653,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,26,Small
ART0067,66,Cloudflare,True,Cloudflare Unveils Next-Generation Platform,Financial Technology,FinTech,Jane Doe,20-08-2021,2021,3,8,2021-08,2581,,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/67,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,23,Small
ART0197,196,Cloudflare,True,Cloudflare Launches New AI-Powered Product,FinTech,FinTech,Sam Wilson,21-07-2023,2023,3,7,2023-07,2213,,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/197,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,25,Small
ART0368,367,Cloudflare,True,Cloudflare Expands into European Market,Finance,FinTech,Unknown,19-01-2020,2020,1,1,2020-01,1523,390,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/368,Cybersecurity,"Austin, TX",1998,4422,False,CLOU,22,Small
